HTS,clean_hts,Heading,s301_rate
2833.40.60,28334060,9903.88.03,25.0
2834-10-10 00:00:00,2834-10-10 00:00:00,9903.88.03,25.0
2834.10.50,28341050,9903.88.03,25.0
2834.21.00,28342100,9903.88.03,25.0
2834.29.05,28342905,9903.88.03,25.0
2834.29.10,28342910,9903.88.03,25.0
2834.29.20,28342920,9903.88.03,25.0
2834.29.51,28342951,9903.88.03,25.0
2835.10.00,28351000,9903.88.03,25.0
2835.22.00,28352200,9903.88.03,25.0
2835.24.00,28352400,9903.88.03,25.0
2835.25.00,28352500,9903.88.03,25.0
2835.26.00,28352600,9903.88.03,25.0
2835.29.10,28352910,9903.88.03,25.0
2835.29.20,28352920,9903.88.03,25.0
2835.29.30,28352930,9903.88.03,25.0
2835.29.51,28352951,9903.88.03,25.0
2835.31.00,28353100,9903.88.03,25.0
2835.39.10,28353910,9903.88.03,25.0
2835.39.50,28353950,9903.88.03,25.0
2836.20.00,28362000,9903.88.03,25.0
2836.30.00,28363000,9903.88.03,25.0
2836.40.10,28364010,9903.88.03,25.0
2836.40.20,28364020,9903.88.03,25.0
2836.50.00,28365000,9903.88.03,25.0
2836.60.00,28366000,9903.88.03,25.0
2836.91.00,28369100,9903.88.03,25.0
2836.92.00,28369200,9903.88.03,25.0
2836.99.10,28369910,9903.88.03,25.0
2836.99.20,28369920,9903.88.03,25.0
2836.99.30,28369930,9903.88.03,25.0
2836.99.40,28369940,9903.88.03,25.0
2836.99.50,28369950,9903.88.03,25.0
2837.11.00,28371100,9903.88.03,25.0
2837.19.01,28371901,9903.88.15,7.5
2837.20.10,28372010,9903.88.03,25.0
2837.20.51,28372051,9903.88.03,25.0
2839.11.00,28391100,9903.88.03,25.0
2839.19.00,28391900,9903.88.03,25.0
2839.90.10,28399010,9903.88.03,25.0
2839.90.50,28399050,9903.88.03,25.0
2840.11.00,28401100,9903.88.03,25.0
2840.19.00,28401900,9903.88.03,25.0
2840.20.00,28402000,9903.88.03,25.0
2840.30.00,28403000,9903.88.03,25.0
2841.30.00,28413000,9903.88.03,25.0
2841.50.10,28415010,9903.88.03,25.0
2841.50.91,28415091,9903.88.03,25.0
2841.61.00,28416100,9903.88.03,25.0
2841.69.00,28416900,9903.88.03,25.0
2841.80.00,28418000,9903.91.01,25.0
2841.90.10,28419010,9903.88.03,25.0
2841.90.20,28419020,9903.88.03,25.0
2841.90.30,28419030,9903.88.03,25.0
2841.90.40,28419040,9903.88.03,25.0
2841.90.45,28419045,9903.88.03,25.0
2841.90.50,28419050,9903.88.03,25.0
2842.10.00,28421000,9903.88.03,25.0
2842.90.10,28429010,9903.88.03,25.0
2842.90.90,28429090,9903.88.03,25.0
2843.10.00,28431000,9903.88.03,25.0
2843.21.00,28432100,9903.88.03,25.0
2843.29.01,28432901,9903.88.03,25.0
2843.30.00,28433000,9903.88.03,25.0
2843.90.00,28439000,9903.88.03,25.0
2844-10-10 00:00:00,2844-10-10 00:00:00,9903.88.03,25.0
2844-10-20 00:00:00,2844-10-20 00:00:00,9903.88.03,25.0
2844.10.50,28441050,9903.88.03,25.0
2844.20.00,28442000,9903.88.15,7.5
2844.41.00,28444100,9903.91.01,25.0
2844.42.00,28444200,9903.91.01,25.0
2844.43.00,28444300,9903.91.01,25.0
2844.44.00,28444400,9903.91.01,25.0
2844.50.00,28445000,9903.88.15,7.5
2845.10.00,28451000,9903.88.03,25.0
2845.20.00,28452000,9903.88.01,25.0
2845.30.00,28453000,9903.88.01,25.0
2845.40.00,28454000,9903.88.01,25.0
2845.90.01,28459001,9903.88.01,25.0
2847.00.00,28470000,9903.88.03,25.0
2849.10.00,28491000,9903.88.03,25.0
2849.90.10,28499010,9903.88.03,25.0
2849.90.20,28499020,9903.88.03,25.0
2849.90.30,28499030,9903.91.01,25.0
2849.90.50,28499050,9903.88.03,25.0
2850.00.05,28500005,9903.88.03,25.0
2850.00.07,28500007,9903.88.03,25.0
2850.00.10,28500010,9903.88.03,25.0
2850.00.20,28500020,9903.88.03,25.0
2850.00.50,28500050,9903.88.03,25.0
2852-10-10 00:00:00,2852-10-10 00:00:00,9903.88.03,25.0
2852.10.90,28521090,9903.88.03,25.0
2852.90.05,28529005,9903.88.03,25.0
2852.90.90,28529090,9903.88.03,25.0
2853.10.00,28531000,9903.88.03,25.0
2853.90.10,28539010,9903.88.03,25.0
2853.90.50,28539050,9903.88.03,25.0
2853.90.90,28539090,9903.88.03,25.0
2901-10-10 00:00:00,2901-10-10 00:00:00,9903.88.03,25.0
2901-10-30 00:00:00,2901-10-30 00:00:00,9903.88.03,25.0
2901.10.40,29011040,9903.88.03,25.0
2901.10.50,29011050,9903.88.03,25.0
2901.21.00,29012100,9903.88.03,25.0
2901.22.00,29012200,9903.88.03,25.0
2901.23.00,29012300,9903.88.03,25.0
2901.24.10,29012410,9903.88.03,25.0
2901.24.20,29012420,9903.88.03,25.0
2901.24.50,29012450,9903.88.03,25.0
2901.29.10,29012910,9903.88.03,25.0
2901.29.50,29012950,9903.88.03,25.0
2902.11.00,29021100,9903.88.03,25.0
2902.19.00,29021900,9903.88.03,25.0
2902.20.00,29022000,9903.88.03,25.0
2902.30.00,29023000,9903.88.03,25.0
2902.41.00,29024100,9903.88.03,25.0
2902.42.00,29024200,9903.88.03,25.0
2902.43.00,29024300,9903.88.03,25.0
2902.44.00,29024400,9903.88.03,25.0
2902.50.00,29025000,9903.88.03,25.0
2902.60.00,29026000,9903.88.03,25.0
2902.70.00,29027000,9903.88.03,25.0
2902.90.10,29029010,9903.88.03,25.0
2902.90.20,29029020,9903.88.03,25.0
2902.90.30,29029030,9903.88.03,25.0
2902.90.40,29029040,9903.88.03,25.0
2902.90.60,29029060,9903.88.03,25.0
2902.90.90,29029090,9903.88.03,25.0
2903.11.00,29031100,9903.88.03,25.0
2903.12.00,29031200,9903.88.03,25.0
2903.13.00,29031300,9903.88.03,25.0
2903.14.00,29031400,9903.88.03,25.0
2903.15.00,29031500,9903.88.03,25.0
2903.19.05,29031905,9903.88.03,25.0
2903.19.10,29031910,9903.88.03,25.0
2903.19.30,29031930,9903.88.03,25.0
2903.19.60,29031960,9903.88.03,25.0
2903.22.00,29032200,9903.88.03,25.0
2903.23.00,29032300,9903.88.03,25.0
2903.29.00,29032900,9903.88.03,25.0
2903.61.00,29036100,9903.88.03,25.0
2903.62.10,29036210,9903.88.03,25.0
2903.69.10,29036910,9903.88.03,25.0
2903.71.01,29037101,9903.88.03,25.0
2903.72.01,29037201,9903.88.03,25.0
2903.73.01,29037301,9903.88.03,25.0
2903.74.01,29037401,9903.88.03,25.0
2903.75.01,29037501,9903.88.03,25.0
2903.76.01,29037601,9903.88.03,25.0
2903.78.00,29037800,9903.88.03,25.0
2903.79.10,29037910,9903.88.15,7.5
2903.79.90,29037990,9903.88.03,25.0
2903.81.00,29038100,9903.88.03,25.0
2903.82.00,29038200,9903.88.03,25.0
2903.83.00,29038300,9903.88.03,25.0
2903.89.05,29038905,9903.88.15,7.5
2903.89.15,29038915,9903.88.03,25.0
2903.89.20,29038920,9903.88.03,25.0
2903.89.40,29038940,9903.88.03,25.0
2903.89.60,29038960,9903.88.03,25.0
2903.89.70,29038970,9903.88.03,25.0
2903.91.10,29039110,9903.88.03,25.0
2903.91.20,29039120,9903.88.03,25.0
2903.91.30,29039130,9903.88.03,25.0
2903.92.00,29039200,9903.88.03,25.0
2903.93.00,29039300,9903.88.15,7.5
2903.94.00,29039400,9903.88.03,25.0
2903.99.10,29039910,9903.88.03,25.0
2903.99.15,29039915,9903.88.15,7.5
2903.99.20,29039920,9903.88.03,25.0
2903.99.23,29039923,9903.88.03,25.0
2903.99.27,29039927,9903.88.03,25.0
2903.99.30,29039930,9903.88.03,25.0
2904-10-04 00:00:00,2904-10-04 00:00:00,9903.88.03,25.0
2904-10-08 00:00:00,2904-10-08 00:00:00,9903.88.03,25.0
2904-10-10 00:00:00,2904-10-10 00:00:00,9903.88.03,25.0
2904-10-15 00:00:00,2904-10-15 00:00:00,9903.88.03,25.0
2904.10.32,29041032,9903.88.03,25.0
2904.10.37,29041037,9903.88.03,25.0
2904.10.50,29041050,9903.88.03,25.0
2904.20.10,29042010,9903.88.03,25.0
2904.20.15,29042015,9903.88.03,25.0
2904.20.20,29042020,9903.88.03,25.0
2904.20.30,29042030,9903.88.03,25.0
2904.20.35,29042035,9903.88.03,25.0
2904.20.40,29042040,9903.88.03,25.0
2904.20.45,29042045,9903.88.03,25.0
2904.20.50,29042050,9903.88.03,25.0
2904.31.00,29043100,9903.88.03,25.0
2904.32.00,29043200,9903.88.03,25.0
2904.33.00,29043300,9903.88.03,25.0
2904.34.00,29043400,9903.88.03,25.0
2904.35.00,29043500,9903.88.03,25.0
2904.36.00,29043600,9903.88.03,25.0
2904.91.00,29049100,9903.88.03,25.0
2904.99.04,29049904,9903.88.03,25.0
2904.99.08,29049908,9903.88.03,25.0
2904.99.15,29049915,9903.88.03,25.0
2904.99.20,29049920,9903.88.03,25.0
2904.99.30,29049930,9903.88.03,25.0
2904.99.35,29049935,9903.88.03,25.0
2904.99.40,29049940,9903.88.03,25.0
2904.99.47,29049947,9903.88.03,25.0
2904.99.50,29049950,9903.88.03,25.0
2905-11-10 00:00:00,2905-11-10 00:00:00,9903.88.03,25.0
2905-11-20 00:00:00,2905-11-20 00:00:00,9903.88.03,25.0
2905.12.00,29051200,9903.88.03,25.0
2905.13.00,29051300,9903.88.03,25.0
2905.14.10,29051410,9903.88.03,25.0
2905.14.50,29051450,9903.88.03,25.0
2905.16.00,29051600,9903.88.03,25.0
2905.17.00,29051700,9903.88.03,25.0
2905.19.10,29051910,9903.88.03,25.0
2905.19.90,29051990,9903.88.03,25.0
2905.22.10,29052210,9903.88.03,25.0
2905.22.20,29052220,9903.88.03,25.0
2905.22.50,29052250,9903.88.03,25.0
2905.29.10,29052910,9903.88.03,25.0
2905.29.90,29052990,9903.88.03,25.0
2905.31.00,29053100,9903.88.03,25.0
2905.32.00,29053200,9903.88.03,25.0
2905.39.10,29053910,9903.88.03,25.0
2905.39.20,29053920,9903.88.03,25.0
2905.39.60,29053960,9903.88.03,25.0
2905.39.90,29053990,9903.88.03,25.0
2905.41.00,29054100,9903.88.03,25.0
2905.42.00,29054200,9903.88.03,25.0
2905.43.00,29054300,9903.88.15,7.5
2905.44.00,29054400,9903.88.15,7.5
2905.45.00,29054500,9903.88.15,7.5
2905.49.10,29054910,9903.88.03,25.0
2905.49.20,29054920,9903.88.03,25.0
2905.49.30,29054930,9903.88.03,25.0
2905.49.40,29054940,9903.88.03,25.0
2905.49.50,29054950,9903.88.03,25.0
2905.59.10,29055910,9903.88.03,25.0
2905.59.30,29055930,9903.88.03,25.0
2905.59.90,29055990,9903.88.03,25.0
2906.11.00,29061100,9903.88.03,25.0
2906.12.00,29061200,9903.88.03,25.0
2906.13.10,29061310,9903.88.03,25.0
2906.13.50,29061350,9903.88.03,25.0
2906.19.10,29061910,9903.88.03,25.0
2906.19.30,29061930,9903.88.03,25.0
2906.19.50,29061950,9903.88.03,25.0
2906.21.00,29062100,9903.88.03,25.0
2906.29.10,29062910,9903.88.03,25.0
2906.29.20,29062920,9903.88.03,25.0
2906.29.30,29062930,9903.88.03,25.0
2906.29.60,29062960,9903.88.03,25.0
2907.11.00,29071100,9903.88.03,25.0
2907.12.00,29071200,9903.88.03,25.0
2907.13.00,29071300,9903.88.03,25.0
2907.15.10,29071510,9903.88.03,25.0
2907.15.30,29071530,9903.88.03,25.0
2907.15.60,29071560,9903.88.03,25.0
2907.19.10,29071910,9903.88.03,25.0
2907.19.20,29071920,9903.88.03,25.0
2907.19.40,29071940,9903.88.03,25.0
2907.19.61,29071961,9903.88.03,25.0
2907.19.80,29071980,9903.88.03,25.0
2907.21.00,29072100,9903.88.03,25.0
2907.22.10,29072210,9903.88.03,25.0
2907.22.50,29072250,9903.88.03,25.0
2907.23.00,29072300,9903.88.03,25.0
2907.29.05,29072905,9903.88.03,25.0
2907.29.15,29072915,9903.88.03,25.0
2907.29.25,29072925,9903.88.03,25.0
2907.29.90,29072990,9903.88.03,25.0
2908.11.00,29081100,9903.88.03,25.0
2908.19.05,29081905,9903.88.03,25.0
2908.19.10,29081910,9903.88.03,25.0
2908.19.20,29081920,9903.88.03,25.0
2908.19.25,29081925,9903.88.03,25.0
2908.19.35,29081935,9903.88.03,25.0
2908.19.60,29081960,9903.88.03,25.0
2908.91.00,29089100,9903.88.03,25.0
2908.92.00,29089200,9903.88.03,25.0
2908.99.03,29089903,9903.88.03,25.0
2908.99.06,29089906,9903.88.15,7.5
2908.99.09,29089909,9903.88.03,25.0
2908.99.12,29089912,9903.88.03,25.0
2908.99.15,29089915,9903.88.03,25.0
2908.99.20,29089920,9903.88.03,25.0
2908.99.33,29089933,9903.88.03,25.0
2908.99.40,29089940,9903.88.03,25.0
2908.99.80,29089980,9903.88.03,25.0
2908.99.90,29089990,9903.88.03,25.0
2909.11.00,29091100,9903.88.03,25.0
2909.19.14,29091914,9903.88.03,25.0
2909.19.18,29091918,9903.88.03,25.0
2909.19.30,29091930,9903.88.03,25.0
2909.19.60,29091960,9903.88.03,25.0
2909.20.00,29092000,9903.88.03,25.0
2909.30.05,29093005,9903.88.03,25.0
2909.30.20,29093020,9903.88.03,25.0
2909.30.40,29093040,9903.88.03,25.0
2909.30.60,29093060,9903.88.03,25.0
2909.41.00,29094100,9903.88.03,25.0
2909.43.00,29094300,9903.88.03,25.0
2909.44.01,29094401,9903.88.03,25.0
2909.49.05,29094905,9903.88.03,25.0
2909.49.10,29094910,9903.88.03,25.0
2909.49.15,29094915,9903.88.03,25.0
2909.49.20,29094920,9903.88.03,25.0
2909.49.30,29094930,9903.88.03,25.0
2909.49.60,29094960,9903.88.03,25.0
2909.50.10,29095010,9903.88.03,25.0
2909.50.20,29095020,9903.88.03,25.0
2909.50.40,29095040,9903.88.03,25.0
2909.50.45,29095045,9903.88.03,25.0
2909.50.50,29095050,9903.88.03,25.0
2909.60.10,29096010,9903.88.03,25.0
2909.60.20,29096020,9903.88.03,25.0
2909.60.50,29096050,9903.88.03,25.0
2910.10.00,29101000,9903.88.03,25.0
2910.20.00,29102000,9903.88.03,25.0
2910.30.00,29103000,9903.88.03,25.0
2910.40.00,29104000,9903.88.03,25.0
2910.50.00,29105000,9903.88.03,25.0
2910.90.10,29109010,9903.88.03,25.0
2910.90.20,29109020,9903.88.03,25.0
2910.90.91,29109091,9903.88.03,25.0
2911.00.10,29110010,9903.88.03,25.0
2911.00.50,29110050,9903.88.03,25.0
2912.11.00,29121100,9903.88.03,25.0
2912.12.00,29121200,9903.88.03,25.0
2912.19.10,29121910,9903.88.03,25.0
2912.19.20,29121920,9903.88.03,25.0
2912.19.25,29121925,9903.88.03,25.0
2912.19.30,29121930,9903.88.03,25.0
2912.19.50,29121950,9903.88.03,25.0
2912.21.00,29122100,9903.88.03,25.0
2912.29.10,29122910,9903.88.03,25.0
2912.29.30,29122930,9903.88.03,25.0
2912.29.60,29122960,9903.88.03,25.0
2912.41.00,29124100,9903.88.15,7.5
2912.42.00,29124200,9903.88.03,25.0
2912.49.10,29124910,9903.88.03,25.0
2912.49.15,29124915,9903.88.03,25.0
2912.49.26,29124926,9903.88.03,25.0
2912.49.55,29124955,9903.88.03,25.0
2912.49.60,29124960,9903.88.03,25.0
2912.49.90,29124990,9903.88.03,25.0
2912.50.10,29125010,9903.88.03,25.0
2912.50.50,29125050,9903.88.03,25.0
2912.60.00,29126000,9903.88.03,25.0
2913.00.20,29130020,9903.88.03,25.0
2913.00.40,29130040,9903.88.03,25.0
2913.00.50,29130050,9903.88.03,25.0
2914-11-10 00:00:00,2914-11-10 00:00:00,9903.88.03,25.0
2914.11.50,29141150,9903.88.03,25.0
2914.12.00,29141200,9903.88.03,25.0
2914.13.00,29141300,9903.88.03,25.0
2914.19.00,29141900,9903.88.03,25.0
2914.22.10,29142210,9903.88.03,25.0
2914.22.20,29142220,9903.88.03,25.0
2914.23.00,29142300,9903.88.03,25.0
2914.29.10,29142910,9903.88.03,25.0
2914.29.30,29142930,9903.88.03,25.0
2914.29.31,29142931,9903.88.03,25.0
2914.29.50,29142950,9903.88.03,25.0
2914.31.00,29143100,9903.88.03,25.0
2914.39.10,29143910,9903.88.03,25.0
2914.39.90,29143990,9903.88.03,25.0
2914.40.10,29144010,9903.88.03,25.0
2914.40.20,29144020,9903.88.03,25.0
2914.40.40,29144040,9903.88.03,25.0
2914.40.60,29144060,9903.88.03,25.0
2914.40.90,29144090,9903.88.03,25.0
2914.50.10,29145010,9903.88.03,25.0
2914.50.30,29145030,9903.88.03,25.0
2914.50.50,29145050,9903.88.03,25.0
2914.61.00,29146100,9903.88.03,25.0
2914.69.10,29146910,9903.88.03,25.0
2914.71.00,29147100,9903.88.03,25.0
2914.79.10,29147910,9903.88.03,25.0
2914.79.30,29147930,9903.88.03,25.0
2914.79.40,29147940,9903.88.15,7.5
2914.79.60,29147960,9903.88.03,25.0
2914.79.90,29147990,9903.88.03,25.0
2915.11.00,29151100,9903.88.03,25.0
2915.12.00,29151200,9903.88.03,25.0
2915.13.10,29151310,9903.88.03,25.0
2915.13.50,29151350,9903.88.03,25.0
2915.21.00,29152100,9903.88.03,25.0
2915.24.00,29152400,9903.88.03,25.0
2915.29.10,29152910,9903.88.03,25.0
2915.29.20,29152920,9903.88.03,25.0
2915.29.30,29152930,9903.88.03,25.0
2915.29.50,29152950,9903.88.03,25.0
2915.31.00,29153100,9903.88.03,25.0
2915.32.00,29153200,9903.88.03,25.0
2915.33.00,29153300,9903.88.03,25.0
2915.36.00,29153600,9903.88.03,25.0
2915.39.10,29153910,9903.88.03,25.0
2915.39.20,29153920,9903.88.03,25.0
2915.39.31,29153931,9903.88.03,25.0
2915.39.40,29153940,9903.88.03,25.0
2915.39.45,29153945,9903.88.03,25.0
2915.39.47,29153947,9903.88.03,25.0
2915.39.60,29153960,9903.88.03,25.0
2915.39.70,29153970,9903.88.03,25.0
2915.39.80,29153980,9903.88.03,25.0
2915.39.90,29153990,9903.88.03,25.0
2915.40.10,29154010,9903.88.03,25.0
2915.40.20,29154020,9903.88.15,7.5
2915.40.30,29154030,9903.88.03,25.0
2915.40.50,29154050,9903.88.03,25.0
2915.50.10,29155010,9903.88.03,25.0
2915.50.20,29155020,9903.88.03,25.0
2915.50.50,29155050,9903.88.03,25.0
2915.60.10,29156010,9903.88.03,25.0
2915.60.50,29156050,9903.88.03,25.0
2915.70.01,29157001,9903.88.03,25.0
2915.90.10,29159010,9903.88.03,25.0
2915.90.14,29159014,9903.88.03,25.0
2915.90.18,29159018,9903.88.03,25.0
2915.90.20,29159020,9903.88.03,25.0
2915.90.50,29159050,9903.88.03,25.0
2916.11.00,29161100,9903.88.03,25.0
2916-12-10 00:00:00,2916-12-10 00:00:00,9903.88.03,25.0
2916.12.50,29161250,9903.88.03,25.0
2916.13.00,29161300,9903.88.03,25.0
2916.14.10,29161410,9903.88.03,25.0
2916.14.20,29161420,9903.88.03,25.0
2916.15.10,29161510,9903.88.03,25.0
2916.15.51,29161551,9903.88.03,25.0
2916.16.00,29161600,9903.88.03,25.0
2916.19.10,29161910,9903.88.03,25.0
2916.19.20,29161920,9903.88.03,25.0
2916.19.30,29161930,9903.88.03,25.0
2916.19.50,29161950,9903.88.03,25.0
2916.20.10,29162010,9903.88.03,25.0
2916.20.50,29162050,9903.88.03,25.0
2916.31.11,29163111,9903.88.03,25.0
2916.31.20,29163120,9903.88.03,25.0
2916.31.30,29163130,9903.88.03,25.0
2916.31.50,29163150,9903.88.03,25.0
2916.32.10,29163210,9903.88.03,25.0
2916.32.20,29163220,9903.88.03,25.0
2916.34.10,29163410,9903.88.03,25.0
2916.34.25,29163425,9903.88.15,7.5
2916.34.55,29163455,9903.88.03,25.0
2916.39.03,29163903,9903.88.03,25.0
2916.39.04,29163904,9903.88.03,25.0
2916.39.06,29163906,9903.88.03,25.0
2916.39.08,29163908,9903.88.15,7.5
2916.39.12,29163912,9903.88.15,7.5
2916.39.16,29163916,9903.88.03,25.0
2916.39.17,29163917,9903.88.03,25.0
2916.39.21,29163921,9903.88.03,25.0
2916.39.46,29163946,9903.88.03,25.0
2916.39.77,29163977,9903.88.03,25.0
2916.39.79,29163979,9903.88.15,7.5
2917.11.00,29171100,9903.88.03,25.0
2917-12-10 00:00:00,2917-12-10 00:00:00,9903.88.03,25.0
2917-12-20 00:00:00,2917-12-20 00:00:00,9903.88.03,25.0
2917.12.50,29171250,9903.88.03,25.0
2917.13.00,29171300,9903.88.03,25.0
2917.14.10,29171410,9903.88.03,25.0
2917.14.50,29171450,9903.88.03,25.0
2917.19.10,29171910,9903.88.03,25.0
2917.19.15,29171915,9903.88.03,25.0
2917.19.17,29171917,9903.88.03,25.0
2917.19.20,29171920,9903.88.03,25.0
2917.19.23,29171923,9903.88.03,25.0
2917.19.27,29171927,9903.88.03,25.0
2917.19.35,29171935,9903.88.03,25.0
2917.19.40,29171940,9903.88.03,25.0
2917.20.00,29172000,9903.88.03,25.0
2917.32.00,29173200,9903.88.03,25.0
2917.33.00,29173300,9903.88.03,25.0
2917.34.01,29173401,9903.88.03,25.0
2917.35.00,29173500,9903.88.03,25.0
2917.36.00,29173600,9903.88.03,25.0
2917.37.00,29173700,9903.88.03,25.0
2917.39.04,29173904,9903.88.03,25.0
2917.39.12,29173912,9903.88.03,25.0
2917.39.15,29173915,9903.88.03,25.0
2917.39.20,29173920,9903.88.03,25.0
2917.39.30,29173930,9903.88.03,25.0
2917.39.70,29173970,9903.88.03,25.0
2918-11-10 00:00:00,2918-11-10 00:00:00,9903.88.03,25.0
2918.11.51,29181151,9903.88.03,25.0
2918.12.00,29181200,9903.88.03,25.0
2918.13.10,29181310,9903.88.03,25.0
2918.13.20,29181320,9903.88.03,25.0
2918.13.30,29181330,9903.88.03,25.0
2918.13.50,29181350,9903.88.03,25.0
2918.14.00,29181400,9903.88.03,25.0
2918.15.10,29181510,9903.88.03,25.0
2918.15.50,29181550,9903.88.03,25.0
2918.16.10,29181610,9903.88.03,25.0
2918.16.50,29181650,9903.88.03,25.0
2918.17.00,29181700,9903.88.03,25.0
2918.18.00,29181800,9903.88.03,25.0
2918.19.11,29181911,9903.88.03,25.0
2918.19.12,29181912,9903.88.03,25.0
2918.19.15,29181915,9903.88.03,25.0
2918.19.20,29181920,9903.88.15,7.5
2918.19.31,29181931,9903.88.15,7.5
2918.19.60,29181960,9903.88.03,25.0
2918.19.90,29181990,9903.88.03,25.0
2918.21.10,29182110,9903.88.03,25.0
2918.21.50,29182150,9903.88.03,25.0
2918.23.10,29182310,9903.88.03,25.0
2918.23.20,29182320,9903.88.03,25.0
2918.23.30,29182330,9903.88.03,25.0
2918.23.50,29182350,9903.88.03,25.0
2918.29.04,29182904,9903.88.03,25.0
2918.29.06,29182906,9903.88.03,25.0
2918.29.08,29182908,9903.88.03,25.0
2918.29.20,29182920,9903.88.03,25.0
2918.29.22,29182922,9903.88.03,25.0
2918.29.30,29182930,9903.88.03,25.0
2918.29.39,29182939,9903.88.03,25.0
2918.29.65,29182965,9903.88.03,25.0
2918.29.75,29182975,9903.88.03,25.0
2918.30.10,29183010,9903.88.03,25.0
2918.30.15,29183015,9903.88.03,25.0
2918.30.25,29183025,9903.88.03,25.0
2918.30.30,29183030,9903.88.03,25.0
2918.30.70,29183070,9903.88.03,25.0
2918.30.90,29183090,9903.88.03,25.0
2918.91.00,29189100,9903.88.03,25.0
2918.99.05,29189905,9903.88.03,25.0
2918.99.18,29189918,9903.88.03,25.0
2918.99.20,29189920,9903.88.15,7.5
2918.99.43,29189943,9903.88.03,25.0
2919.10.00,29191000,9903.88.03,25.0
2919.90.15,29199015,9903.88.03,25.0
2919.90.25,29199025,9903.88.03,25.0
2919.90.30,29199030,9903.88.03,25.0
2919.90.50,29199050,9903.88.03,25.0
2920.11.00,29201100,9903.88.03,25.0
2920.19.10,29201910,9903.88.03,25.0
2920.19.40,29201940,9903.88.03,25.0
2920.19.50,29201950,9903.88.03,25.0
2920.21.00,29202100,9903.88.03,25.0
2920.23.00,29202300,9903.88.03,25.0
2920.24.00,29202400,9903.88.03,25.0
2920.29.00,29202900,9903.88.03,25.0
2920.30.00,29203000,9903.88.03,25.0
2920.90.10,29209010,9903.88.03,25.0
2920.90.20,29209020,9903.88.03,25.0
2920.90.51,29209051,9903.88.15,7.5
2921.11.00,29211100,9903.88.03,25.0
2921-12-01 00:00:00,2921-12-01 00:00:00,9903.88.15,7.5
2921.13.00,29211300,9903.88.03,25.0
2921.14.00,29211400,9903.88.03,25.0
2921.19.11,29211911,9903.88.03,25.0
2921.19.31,29211931,9903.88.03,25.0
2921.19.61,29211961,9903.88.03,25.0
2921.21.00,29212100,9903.88.03,25.0
2921.22.05,29212205,9903.88.03,25.0
2921.22.10,29212210,9903.88.03,25.0
2921.22.50,29212250,9903.88.03,25.0
2921.29.00,29212900,9903.88.03,25.0
2921.30.05,29213005,9903.88.03,25.0
2921.30.10,29213010,9903.88.03,25.0
2921.30.30,29213030,9903.88.03,25.0
2921.30.50,29213050,9903.88.03,25.0
2921.41.10,29214110,9903.88.03,25.0
2921.41.20,29214120,9903.88.03,25.0
2921.42.10,29214210,9903.88.15,7.5
2921.42.15,29214215,9903.88.03,25.0
2921.42.16,29214216,9903.88.03,25.0
2921.42.18,29214218,9903.88.15,7.5
2921.42.21,29214221,9903.88.03,25.0
2921.42.22,29214222,9903.88.03,25.0
2921.42.23,29214223,9903.88.03,25.0
2921.42.36,29214236,9903.88.03,25.0
2921.42.65,29214265,9903.88.15,7.5
2921.42.90,29214290,9903.88.03,25.0
2921.43.04,29214304,9903.88.03,25.0
2921.43.08,29214308,9903.88.03,25.0
2921.43.15,29214315,9903.88.03,25.0
2921.43.19,29214319,9903.88.03,25.0
2921.43.22,29214322,9903.88.03,25.0
2921.43.24,29214324,9903.88.03,25.0
2921.43.40,29214340,9903.88.03,25.0
